Desc	HOG	A_obtectus	A_verrucosus	B_siliquastri	C_chinensis	C_maculatus	C_septempunctata	D_melanogaster	D_ponderosae	I_luminosus	P_pyralis	R_ferrugineus	T_castaneum	T_molitor	Z_morio
(null)	N0.HOG0002595	1	0	1	1	1	2	1	0	0	1	0	0	0	0
(null)	N0.HOG0002596	1	0	1	1	2	1	2	2	0	0	0	0	0	0
(null)	N0.HOG0002597	4	1	1	1	2	1	1	1	2	1	2	1	1	1
(null)	N0.HOG0002598	3	4	1	1	2	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0002599	1	2	1	1	1	1	1	2	1	1	1	2	2	3
(null)	N0.HOG0002601	1	1	1	5	1	1	1	1	1	1	1	1	3	1
(null)	N0.HOG0002602	0	0	0	0	0	0	1	0	0	0	0	0	0	1
(null)	N0.HOG0002603	2	0	2	2	2	2	1	0	2	1	1	1	1	1
(null)	N0.HOG0002604	1	2	1	1	4	1	1	1	1	3	1	1	1	1
(null)	N0.HOG0002605	1	3	1	2	2	1	1	1	2	1	1	1	1	2
(null)	N0.HOG0002606	1	2	1	2	2	1	1	3	2	1	1	1	1	1
(null)	N0.HOG0002607	1	1	1	1	1	1	1	1	1	1	1	7	1	1
(null)	N0.HOG0002608	3	2	1	2	2	2	1	1	1	1	1	1	1	1
(null)	N0.HOG0002609	2	1	1	2	1	1	1	4	1	1	1	1	1	2
(null)	N0.HOG0002610	1	0	1	1	1	0	2	0	0	0	0	0	0	0
(null)	N0.HOG0002611	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0002612	2	1	1	1	2	1	1	2	1	3	1	1	2	1
(null)	N0.HOG0002614	3	1	1	1	6	1	1	1	1	1	1	1	1	0
(null)	N0.HOG0002615	2	1	1	1	1	1	1	4	1	1	1	1	1	3
(null)	N0.HOG0002617	2	1	1	2	3	1	1	2	1	1	2	1	1	1
(null)	N0.HOG0002618	1	1	1	1	1	2	1	2	1	4	2	1	1	1
(null)	N0.HOG0002619	1	1	2	2	3	2	1	1	1	1	0	1	3	1
(null)	N0.HOG0002620	1	1	1	1	1	1	3	1	4	2	1	1	1	1
(null)	N0.HOG0002621	2	1	1	4	2	1	1	1	1	1	3	1	1	0
(null)	N0.HOG0002622	2	2	1	3	3	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0002623	2	1	1	3	2	1	1	1	1	1	1	1	2	2
(null)	N0.HOG0002624	2	3	1	1	3	2	1	1	1	1	1	1	1	1
(null)	N0.HOG0002625	1	2	1	1	2	2	1	4	1	1	1	1	1	1
(null)	N0.HOG0002627	0	0	0	0	0	1	1	0	0	0	0	0	0	0
(null)	N0.HOG0002628	1	1	1	1	1	1	1	0	0	2	2	2	1	1
(null)	N0.HOG0002629	1	1	1	2	1	1	1	3	2	2	2	1	1	1
(null)	N0.HOG0002630	1	2	1	2	1	1	1	1	1	1	1	2	2	3
(null)	N0.HOG0002631	2	2	1	1	2	1	1	2	1	1	3	1	1	1
(null)	N0.HOG0002633	0	0	1	1	2	0	1	1	0	0	0	0	0	1
(null)	N0.HOG0002634	2	0	1	1	1	1	1	0	1	1	1	1	1	1
(null)	N0.HOG0002636	1	2	1	2	1	1	1	2	1	2	1	2	1	2
(null)	N0.HOG0002637	2	1	2	1	1	1	1	1	3	2	2	1	1	1
(null)	N0.HOG0002638	2	1	1	2	1	1	3	1	1	2	1	1	1	2
(null)	N0.HOG0002639	1	2	2	2	2	1	1	1	1	1	1	2	1	2
(null)	N0.HOG0002640	1	3	1	3	1	2	2	0	2	1	1	1	1	1
(null)	N0.HOG0002641	1	2	1	1	1	1	1	1	2	3	2	2	1	1
(null)	N0.HOG0002643	2	3	1	3	1	0	1	2	1	2	1	1	1	1
(null)	N0.HOG0002644	1	0	1	3	1	1	2	2	1	1	1	2	1	3
(null)	N0.HOG0002645	2	1	1	3	2	1	1	1	1	2	1	1	1	2
(null)	N0.HOG0002646	1	1	2	2	1	2	1	4	1	1	1	1	1	1
(null)	N0.HOG0002647	1	2	1	2	1	2	1	1	1	2	1	2	1	2
(null)	N0.HOG0002648	1	1	1	1	1	1	1	2	1	4	2	1	2	1
(null)	N0.HOG0002649	3	3	1	2	1	1	1	1	1	2	1	1	1	1
(null)	N0.HOG0002650	1	1	1	5	2	2	1	1	1	1	1	1	1	1
(null)	N0.HOG0002651	2	2	1	3	1	1	1	1	2	2	1	1	1	1
(null)	N0.HOG0002653	1	2	1	3	2	1	1	1	1	2	3	1	0	1
(null)	N0.HOG0002654	2	1	1	1	1	1	1	3	1	1	4	1	1	1
(null)	N0.HOG0002655	1	1	1	2	3	1	1	1	1	2	1	1	2	2
(null)	N0.HOG0002656	1	0	1	2	2	1	3	1	1	1	1	1	1	4
(null)	N0.HOG0002657	1	1	1	3	5	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0002658	1	1	1	1	2	1	1	1	6	1	1	1	1	1
(null)	N0.HOG0002659	2	1	1	2	2	1	1	1	2	1	1	1	2	1
(null)	N0.HOG0002660	1	2	1	2	2	2	1	1	2	2	1	1	1	1
(null)	N0.HOG0002663	1	3	1	2	2	1	1	1	1	3	1	1	1	1
(null)	N0.HOG0002664	1	2	1	2	2	1	1	2	1	1	1	1	2	2
(null)	N0.HOG0002665	1	1	1	2	1	1	1	3	1	4	1	1	1	1
(null)	N0.HOG0002666	2	2	1	3	2	1	1	1	1	1	1	1	1	2
(null)	N0.HOG0002667	2	1	1	1	6	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0002669	1	1	1	2	3	1	1	1	1	3	1	1	1	2
(null)	N0.HOG0002672	0	1	0	0	0	1	1	1	0	0	1	0	0	1
(null)	N0.HOG0002673	0	2	0	0	0	1	1	0	1	2	0	0	0	1
(null)	N0.HOG0002675	1	1	1	2	1	1	1	5	1	2	1	1	1	1
(null)	N0.HOG0002676	3	1	1	1	2	1	1	1	2	2	1	1	1	2
(null)	N0.HOG0002678	2	2	1	1	3	1	1	1	1	3	1	1	1	1
(null)	N0.HOG0002680	0	1	0	0	2	0	2	1	1	2	1	0	0	1
(null)	N0.HOG0002681	0	0	1	0	1	0	1	0	1	0	0	0	1	0
(null)	N0.HOG0002682	1	1	2	2	4	1	1	2	1	1	1	1	1	1
(null)	N0.HOG0002686	3	1	1	1	2	1	1	2	1	3	1	1	1	1
(null)	N0.HOG0002687	2	2	2	2	2	1	1	1	1	2	1	1	1	1
(null)	N0.HOG0002688	4	1	1	1	3	1	1	1	2	1	1	1	1	1
(null)	N0.HOG0002689	3	1	1	4	2	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0002692	1	2	1	1	2	1	1	1	1	1	2	1	2	3
(null)	N0.HOG0002693	0	2	0	0	0	1	1	1	9	2	1	3	0	0
(null)	N0.HOG0002702	0	1	1	1	1	1	1	1	3	2	3	1	4	0
(null)	N0.HOG0002718	0	0	0	0	0	0	6	0	9	5	0	0	0	0
(null)	N0.HOG0002727	2	1	1	1	2	1	1	1	2	2	3	1	1	0
(null)	N0.HOG0002729	2	2	1	1	1	1	1	1	2	2	1	1	1	2
(null)	N0.HOG0002731	3	3	1	1	1	0	1	1	3	1	1	1	1	1
(null)	N0.HOG0002733	2	1	1	3	1	1	1	1	1	2	1	1	1	2
(null)	N0.HOG0002734	1	1	2	2	1	1	1	1	1	2	1	1	1	3
(null)	N0.HOG0002735	2	1	1	1	1	2	1	1	1	3	1	1	2	1
(null)	N0.HOG0002736	2	1	1	2	2	2	1	1	1	2	1	1	1	1
(null)	N0.HOG0002737	2	1	3	1	3	2	1	1	1	0	1	1	1	1
(null)	N0.HOG0002738	3	1	1	1	3	1	1	1	2	1	1	1	1	1
(null)	N0.HOG0002740	0	0	0	0	2	0	1	0	0	0	0	0	0	0
(null)	N0.HOG0002741	3	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0002742	4	1	1	2	1	1	1	1	1	1	1	1	2	1
(null)	N0.HOG0002744	3	1	1	2	1	1	1	1	1	3	1	1	1	1
(null)	N0.HOG0002746	1	1	1	1	3	1	1	1	1	1	1	2	1	1
(null)	N0.HOG0002747	0	0	0	0	1	0	1	0	0	0	0	0	0	0
(null)	N0.HOG0002750	4	1	1	1	1	1	1	1	3	1	1	1	1	1
(null)	N0.HOG0002752	2	1	2	3	3	1	1	0	1	1	1	1	1	1
(null)	N0.HOG0002753	2	2	1	3	1	1	1	1	2	1	1	1	1	1
(null)	N0.HOG0002754	1	1	1	3	1	1	1	1	2	1	1	1	2	2
(null)	N0.HOG0002758	4	1	1	3	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0002760	2	1	1	1	1	2	1	1	4	1	1	1	1	1
(null)	N0.HOG0002763	3	1	1	1	1	1	1	1	2	1	1	1	3	1
(null)	N0.HOG0002765	3	2	1	1	1	1	1	1	1	2	1	1	1	2
(null)	N0.HOG0002767	0	1	0	0	0	0	1	1	1	1	1	0	0	1
(null)	N0.HOG0002768	0	1	0	0	0	0	1	0	1	0	1	1	1	1
(null)	N0.HOG0002769	2	1	1	1	2	1	1	4	1	1	1	1	1	1
(null)	N0.HOG0002770	2	1	2	3	2	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0002771	2	1	1	1	1	1	1	1	5	1	1	1	1	1
(null)	N0.HOG0002772	2	1	1	2	1	1	1	1	2	2	1	1	1	2
(null)	N0.HOG0002776	1	2	1	4	1	1	2	1	1	1	1	1	1	1
(null)	N0.HOG0002777	4	1	2	2	2	1	1	1	1	0	1	1	1	1
(null)	N0.HOG0002778	2	1	2	1	2	1	1	1	2	1	2	1	1	1
(null)	N0.HOG0002779	1	1	1	2	1	1	1	1	2	2	1	2	1	2
(null)	N0.HOG0002783	2	1	2	2	2	1	1	1	1	2	1	1	1	1
(null)	N0.HOG0002784	1	2	1	1	1	1	2	1	3	1	1	1	1	2
(null)	N0.HOG0002785	1	0	0	1	1	0	1	0	0	0	0	0	0	0
(null)	N0.HOG0002786	1	1	1	1	1	1	1	1	1	1	1	1	2	1
(null)	N0.HOG0002787	1	2	1	1	1	1	1	2	1	1	2	2	1	2
(null)	N0.HOG0002790	1	3	1	1	1	1	2	1	2	2	1	1	1	1
(null)	N0.HOG0002791	1	1	1	2	1	1	1	2	2	2	2	1	1	1
(null)	N0.HOG0002792	1	1	1	4	2	2	1	1	1	1	1	1	1	1
(null)	N0.HOG0002793	1	2	1	1	1	1	1	1	2	1	1	2	2	2
(null)	N0.HOG0002794	1	2	1	1	0	1	1	1	1	3	1	2	2	2
(null)	N0.HOG0002795	2	1	2	2	2	1	1	1	2	1	1	1	1	1
(null)	N0.HOG0002796	1	1	1	3	1	1	1	1	1	1	1	1	3	2
(null)	N0.HOG0002798	2	1	1	2	4	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0002800	3	1	2	1	1	1	1	1	3	1	1	1	1	1
(null)	N0.HOG0002801	3	1	1	1	1	1	2	2	1	1	1	1	1	2
(null)	N0.HOG0002802	2	1	2	2	2	1	1	1	2	1	1	1	1	1
(null)	N0.HOG0002803	2	1	1	4	2	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0002804	2	1	1	2	1	1	1	1	2	3	1	1	1	1
(null)	N0.HOG0002805	2	1	2	1	1	1	1	1	3	1	1	1	1	2
(null)	N0.HOG0002806	1	1	1	2	1	4	1	1	2	1	1	1	1	1
(null)	N0.HOG0002807	3	1	1	1	1	1	1	1	2	2	1	1	1	2
(null)	N0.HOG0002808	1	0	1	2	1	2	2	1	1	0	2	1	4	1
(null)	N0.HOG0002810	3	0	1	2	2	1	1	1	1	1	1	3	1	1
(null)	N0.HOG0002811	2	1	1	2	2	0	1	3	1	1	1	1	1	2
(null)	N0.HOG0002812	3	1	2	1	3	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0002814	1	3	1	1	1	2	1	1	2	1	1	1	2	1
(null)	N0.HOG0002815	1	1	1	1	2	1	1	2	1	4	1	1	1	1
(null)	N0.HOG0002816	1	1	3	1	3	1	1	2	1	1	1	1	1	1
(null)	N0.HOG0002817	1	1	1	1	2	1	1	3	1	1	1	1	4	0
(null)	N0.HOG0002818	1	1	1	1	3	1	1	1	1	4	1	1	1	1
(null)	N0.HOG0002819	1	2	1	1	1	1	1	2	1	1	1	3	1	2
(null)	N0.HOG0002821	2	1	2	4	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0002822	1	1	2	2	2	1	1	1	2	1	1	2	1	1
(null)	N0.HOG0002823	2	1	1	1	2	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0002824	0	0	0	0	0	1	2	0	0	0	0	0	0	0
(null)	N0.HOG0002827	1	2	1	1	1	1	3	0	1	1	1	2	2	2
(null)	N0.HOG0002829	2	1	1	1	4	1	1	1	1	2	1	1	1	1
(null)	N0.HOG0002831	1	0	1	1	1	0	1	1	1	0	1	1	0	1
(null)	N0.HOG0002832	1	0	1	1	3	0	1	0	0	0	0	0	0	0
(null)	N0.HOG0002835	1	2	1	1	1	1	1	1	5	2	1	1	1	0
(null)	N0.HOG0002836	3	1	2	2	2	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0002838	2	0	2	1	1	1	5	1	1	1	1	1	1	1
(null)	N0.HOG0002839	1	2	1	3	2	1	1	1	1	1	2	1	1	1
(null)	N0.HOG0002840	2	2	2	2	2	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0002841	3	3	1	1	1	1	1	1	1	1	1	1	1	2
(null)	N0.HOG0002842	3	1	1	2	1	1	1	2	1	1	1	1	2	1
(null)	N0.HOG0002843	1	1	1	3	1	1	1	1	1	4	1	1	1	1
(null)	N0.HOG0002844	1	2	1	1	1	2	1	1	1	1	1	2	2	2
(null)	N0.HOG0002845	1	2	1	1	2	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0002847	1	1	1	2	1	1	1	4	1	1	2	1	1	1
(null)	N0.HOG0002848	1	3	1	1	2	1	1	3	1	1	1	1	1	1
(null)	N0.HOG0002849	3	1	2	1	2	1	1	1	1	2	1	1	1	1
(null)	N0.HOG0002850	1	1	1	1	1	1	1	4	1	3	1	1	1	1
(null)	N0.HOG0002851	1	1	1	2	1	1	1	1	1	1	1	1	1	5
(null)	N0.HOG0002853	4	1	1	2	2	1	1	1	2	1	0	1	1	1
(null)	N0.HOG0002854	1	2	1	1	1	2	1	1	1	1	1	2	2	2
(null)	N0.HOG0002855	2	1	1	2	2	1	2	1	1	2	1	1	1	1
(null)	N0.HOG0002856	1	1	1	4	2	1	1	1	1	2	1	0	1	2
(null)	N0.HOG0002857	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0002858	0	1	0	1	0	0	1	1	0	0	1	0	0	0
(null)	N0.HOG0002859	1	2	2	1	2	1	1	1	2	1	1	1	2	1
(null)	N0.HOG0002860	6	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0002861	1	1	1	1	3	1	1	1	2	2	1	1	1	1
(null)	N0.HOG0002862	1	1	1	5	2	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0002864	2	2	1	1	1	1	1	2	1	2	1	1	1	2
(null)	N0.HOG0002865	1	1	1	1	1	1	1	1	2	4	1	1	1	2
(null)	N0.HOG0002866	2	1	2	2	1	1	2	1	0	2	2	1	1	1
(null)	N0.HOG0002867	1	1	1	2	1	1	1	1	2	2	1	1	3	1
(null)	N0.HOG0002868	0	0	1	0	2	0	1	0	0	0	0	0	0	1
(null)	N0.HOG0002869	1	1	1	1	1	0	1	1	1	2	1	1	1	1
(null)	N0.HOG0002870	1	1	1	1	1	1	1	1	1	1	4	1	2	2
(null)	N0.HOG0002872	3	5	0	0	0	0	2	0	6	1	0	0	0	2
(null)	N0.HOG0002873	3	1	1	1	1	2	1	1	2	1	1	1	2	1
(null)	N0.HOG0002874	2	0	1	1	1	1	1	1	1	1	2	1	1	1
(null)	N0.HOG0002875	0	1	0	0	0	0	1	0	0	0	1	0	1	0
(null)	N0.HOG0002876	1	0	0	2	1	1	1	1	1	1	1	1	0	1
(null)	N0.HOG0002877	1	2	1	2	0	0	1	0	0	0	0	0	0	0
(null)	N0.HOG0002878	1	0	1	2	2	1	1	4	1	1	1	1	1	2
(null)	N0.HOG0002881	2	1	1	1	2	1	1	1	1	1	1	1	4	1
(null)	N0.HOG0002883	1	1	1	2	1	1	1	1	2	1	2	1	1	3
(null)	N0.HOG0002884	1	2	1	1	1	2	1	2	2	1	1	2	2	0
(null)	N0.HOG0002885	1	2	1	2	2	1	1	1	1	3	1	1	1	1
(null)	N0.HOG0002887	3	2	1	1	1	2	1	1	1	1	1	1	1	2
(null)	N0.HOG0002888	2	1	1	2	1	1	1	2	2	2	1	1	1	1
(null)	N0.HOG0002889	2	1	1	2	4	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0002890	2	1	1	3	1	1	1	1	2	2	1	1	1	1
(null)	N0.HOG0002892	1	1	1	2	5	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0002893	1	1	1	2	2	1	1	1	2	1	1	1	3	1
(null)	N0.HOG0002894	2	1	2	1	1	1	2	2	1	1	2	1	1	1
(null)	N0.HOG0002895	1	1	1	3	1	1	1	1	3	2	1	1	1	1
(null)	N0.HOG0002896	2	1	1	1	1	1	8	1	1	1	1	0	0	0
(null)	N0.HOG0002898	1	1	3	1	2	1	1	1	1	1	3	1	1	1
(null)	N0.HOG0002899	1	1	1	1	1	1	1	1	1	3	2	1	2	2
(null)	N0.HOG0002900	1	1	1	1	1	2	1	1	2	3	2	1	1	1
(null)	N0.HOG0002901	0	1	0	0	0	0	2	0	0	0	0	0	0	1
(null)	N0.HOG0002902	1	1	1	1	1	1	1	1	1	1	2	1	1	1
(null)	N0.HOG0002903	1	0	1	1	2	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0002904	0	0	0	0	0	0	1	0	0	2	0	0	0	2
(null)	N0.HOG0002905	1	1	1	2	2	1	2	2	1	1	2	1	1	1
(null)	N0.HOG0002906	2	2	1	2	1	1	1	1	2	1	2	1	1	1
(null)	N0.HOG0002907	3	1	1	1	1	1	1	1	1	1	1	1	1	4
(null)	N0.HOG0002908	2	1	1	2	1	1	1	1	1	1	3	1	1	2
(null)	N0.HOG0002910	2	1	1	1	1	1	1	4	2	1	1	1	1	1
(null)	N0.HOG0002911	1	1	1	1	1	1	1	1	1	1	2	1	1	5
(null)	N0.HOG0002912	1	1	1	2	2	1	1	2	1	1	1	1	3	1
(null)	N0.HOG0002913	1	1	1	1	1	3	1	0	2	2	1	3	1	1
(null)	N0.HOG0002914	1	2	1	1	1	3	1	1	1	1	1	1	1	3
(null)	N0.HOG0002918	1	1	2	1	2	1	1	1	1	2	2	2	1	1
(null)	N0.HOG0002919	1	1	1	3	3	1	1	1	1	1	2	1	1	1
(null)	N0.HOG0002920	1	1	1	1	4	1	1	1	2	2	1	1	1	1
(null)	N0.HOG0002921	1	1	1	1	1	2	1	2	2	2	2	1	1	1
(null)	N0.HOG0002922	1	2	1	2	1	1	1	1	2	1	1	1	1	3
(null)	N0.HOG0002923	1	1	1	1	1	1	1	1	1	2	1	5	1	1
(null)	N0.HOG0002924	0	1	0	1	1	0	1	0	0	2	0	0	0	0
(null)	N0.HOG0002925	1	0	1	1	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0002927	1	2	1	1	1	1	1	1	2	4	1	1	1	1
(null)	N0.HOG0002928	1	1	1	2	3	1	1	1	1	2	2	1	1	1
(null)	N0.HOG0002929	0	0	0	0	0	0	1	0	1	0	0	0	0	0
(null)	N0.HOG0002930	2	1	1	1	1	2	1	1	2	1	1	1	1	1
(null)	N0.HOG0002931	2	1	1	3	1	1	1	1	2	2	1	1	2	0
(null)	N0.HOG0002932	1	3	1	1	1	1	1	2	1	3	1	1	1	1
(null)	N0.HOG0002933	2	3	1	1	1	1	1	1	2	2	1	1	1	1
(null)	N0.HOG0002934	1	1	1	1	1	1	1	1	1	2	1	2	1	4
(null)	N0.HOG0002935	0	1	1	0	0	1	1	1	1	1	1	0	0	0
(null)	N0.HOG0002936	0	1	1	1	1	0	1	0	0	1	1	0	0	0
(null)	N0.HOG0002938	1	1	1	1	7	1	1	1	1	1	1	1	0	1
(null)	N0.HOG0002939	1	1	1	1	2	1	1	1	3	2	1	1	1	2
(null)	N0.HOG0002940	1	1	1	2	2	1	1	1	3	2	1	1	1	1
(null)	N0.HOG0002941	1	0	1	4	2	1	1	1	1	1	2	1	1	2
(null)	N0.HOG0002942	0	0	0	0	0	0	1	0	0	0	1	0	0	0
(null)	N0.HOG0002943	1	1	1	1	1	1	1	3	1	1	2	1	1	1
(null)	N0.HOG0002944	1	1	2	1	1	2	1	2	2	1	2	1	1	1
(null)	N0.HOG0002946	2	1	2	2	2	1	1	1	1	2	1	1	1	1
(null)	N0.HOG0002947	1	1	1	0	4	1	1	2	2	2	1	1	1	1
(null)	N0.HOG0002948	1	1	1	1	1	1	1	2	1	4	1	1	1	2
(null)	N0.HOG0002949	1	3	1	1	2	1	2	1	1	3	0	1	1	1
(null)	N0.HOG0002951	1	0	1	1	1	1	1	1	1	1	1	0	0	0
(null)	N0.HOG0002952	0	0	1	1	1	0	1	1	0	0	0	0	0	0
(null)	N0.HOG0002953	0	0	0	0	0	1	2	1	1	1	1	1	1	1
(null)	N0.HOG0002954	2	1	0	2	0	0	1	0	0	0	0	0	1	0
(null)	N0.HOG0002955	1	2	1	4	1	1	1	1	1	2	1	1	1	1
(null)	N0.HOG0002957	1	2	1	3	1	1	1	1	1	1	1	1	4	0
(null)	N0.HOG0002958	1	3	1	2	1	1	1	1	1	2	2	1	1	1
(null)	N0.HOG0002959	1	1	1	2	1	1	1	1	2	2	1	1	1	3
(null)	N0.HOG0002960	1	2	1	4	1	1	1	1	1	1	1	1	1	2
(null)	N0.HOG0002961	1	1	1	1	1	2	1	2	1	2	2	1	1	2
(null)	N0.HOG0002962	2	1	1	1	1	3	1	1	1	1	2	2	1	1
(null)	N0.HOG0002963	0	0	1	1	1	0	1	1	0	0	0	0	0	0
(null)	N0.HOG0002964	1	0	1	1	1	0	1	1	0	0	0	0	0	0
(null)	N0.HOG0002966	3	4	1	1	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0002969	0	0	0	0	0	0	1	0	2	3	0	0	0	0
(null)	N0.HOG0002970	0	0	0	0	0	0	1	0	0	2	0	0	0	0
(null)	N0.HOG0002971	3	2	1	1	1	2	1	1	2	1	1	1	1	1
(null)	N0.HOG0002972	2	2	1	1	1	2	1	1	1	1	1	1	3	1
(null)	N0.HOG0002973	1	3	1	1	1	2	1	1	1	1	1	1	2	2
(null)	N0.HOG0002974	1	1	1	1	2	3	1	1	1	2	1	1	2	1
(null)	N0.HOG0002975	2	2	1	2	1	2	1	2	1	1	2	1	1	0
(null)	N0.HOG0002976	2	1	1	2	1	1	1	2	2	2	1	1	1	1
(null)	N0.HOG0002977	1	1	0	0	1	0	1	0	0	0	0	0	0	0
(null)	N0.HOG0002978	2	0	1	1	1	1	2	1	1	1	2	1	0	1
(null)	N0.HOG0002979	2	1	1	1	0	0	1	1	1	6	1	1	1	2
(null)	N0.HOG0002981	1	1	2	2	2	1	2	1	1	1	1	1	2	1
(null)	N0.HOG0002982	2	1	1	3	2	1	1	1	1	1	1	1	1	2
(null)	N0.HOG0002983	2	1	1	2	1	1	1	1	2	2	1	1	1	2
(null)	N0.HOG0002984	3	2	1	1	1	0	1	1	2	2	2	1	1	1
(null)	N0.HOG0002986	1	1	1	1	1	1	1	1	5	1	1	1	1	2
(null)	N0.HOG0002987	1	1	1	3	1	3	2	1	1	1	1	1	1	1
(null)	N0.HOG0002988	2	1	1	3	1	1	2	1	1	1	1	1	2	1
(null)	N0.HOG0002989	1	2	1	3	1	1	1	1	1	3	1	1	1	1
(null)	N0.HOG0002990	2	2	2	2	1	1	1	1	1	1	1	1	1	2
(null)	N0.HOG0002991	1	1	1	4	1	1	1	2	1	1	2	1	1	1
(null)	N0.HOG0002992	1	2	1	1	1	1	1	1	3	3	1	1	1	1
(null)	N0.HOG0002993	1	2	1	1	1	1	1	1	1	1	2	2	2	2
(null)	N0.HOG0002994	1	1	1	1	2	1	3	1	1	1	2	1	2	1
(null)	N0.HOG0002995	1	1	1	1	1	1	1	1	3	3	1	1	1	2
(null)	N0.HOG0002996	1	2	1	1	3	1	1	1	1	2	1	1	1	2
(null)	N0.HOG0002997	2	2	2	2	4	1	1	1	1	0	0	1	1	1
(null)	N0.HOG0002998	2	1	1	2	1	1	1	2	1	1	1	2	1	2
(null)	N0.HOG0002999	1	3	0	0	0	1	1	1	2	0	3	2	2	3
(null)	N0.HOG0003000	1	1	1	1	1	2	1	1	1	1	2	2	2	2
(null)	N0.HOG0003001	1	1	1	1	1	2	1	5	1	1	1	1	1	1
(null)	N0.HOG0003002	2	1	1	2	2	1	1	1	1	1	1	1	2	2
(null)	N0.HOG0003004	1	1	1	1	1	1	1	1	1	2	2	2	2	2
(null)	N0.HOG0003005	2	1	2	1	2	1	1	1	2	2	1	1	1	1
(null)	N0.HOG0003006	1	3	1	1	1	3	3	1	0	1	1	1	1	1
(null)	N0.HOG0003007	1	1	2	2	3	1	1	1	2	1	1	1	1	1
(null)	N0.HOG0003008	1	3	1	2	1	1	1	1	1	1	1	1	1	2
(null)	N0.HOG0003009	3	1	3	2	1	1	1	1	0	1	1	1	1	2
(null)	N0.HOG0003010	1	0	1	1	1	0	1	0	1	1	1	0	0	1
(null)	N0.HOG0003011	0	1	0	0	1	1	1	1	1	0	1	0	0	1
(null)	N0.HOG0003012	1	1	1	4	1	1	1	2	1	1	1	1	1	2
(null)	N0.HOG0003013	1	1	1	4	1	1	1	1	1	1	1	1	1	2
(null)	N0.HOG0003014	1	1	1	2	1	1	3	1	2	2	1	1	1	1
(null)	N0.HOG0003015	1	1	1	2	1	1	1	1	1	1	5	1	1	1
(null)	N0.HOG0003016	1	2	1	1	1	1	1	3	3	1	1	1	1	1
(null)	N0.HOG0003017	1	1	1	1	1	1	1	3	1	3	2	1	1	1
(null)	N0.HOG0003018	2	1	2	2	1	1	1	2	1	1	1	1	1	2
(null)	N0.HOG0003019	2	1	1	1	1	2	1	1	1	3	1	1	1	2
(null)	N0.HOG0003021	1	1	1	3	1	1	1	2	1	1	3	1	1	1
(null)	N0.HOG0003022	2	1	1	1	2	1	1	2	2	1	1	1	1	2
(null)	N0.HOG0003023	2	1	1	2	1	1	1	2	0	1	1	2	2	2
(null)	N0.HOG0003024	1	1	1	2	1	1	1	1	1	3	3	1	1	1
(null)	N0.HOG0003025	2	1	1	2	2	1	1	1	2	2	1	1	1	1
(null)	N0.HOG0003026	2	2	2	2	1	1	2	1	1	1	1	1	1	1
(null)	N0.HOG0003027	1	3	1	1	1	1	2	1	1	1	1	1	2	2
(null)	N0.HOG0003028	1	1	1	1	1	1	2	1	1	2	2	1	1	3
(null)	N0.HOG0003029	1	2	1	1	1	1	1	2	1	1	2	1	2	2
(null)	N0.HOG0003030	3	1	2	2	2	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0003031	2	0	0	1	0	1	1	0	1	1	0	0	0	0
(null)	N0.HOG0003032	2	0	1	1	1	0	1	0	0	0	1	0	0	0
(null)	N0.HOG0003034	1	3	1	1	1	1	1	1	3	1	1	1	1	2
(null)	N0.HOG0003035	1	0	1	1	2	1	1	1	1	4	2	1	0	3
(null)	N0.HOG0003036	1	1	1	2	2	1	1	1	1	3	1	1	2	1
(null)	N0.HOG0003038	1	1	1	2	1	2	1	1	2	2	1	1	1	2
(null)	N0.HOG0003039	1	1	1	1	2	0	1	2	2	2	2	1	1	2
(null)	N0.HOG0003040	1	1	1	2	1	1	1	1	2	4	1	1	1	1
(null)	N0.HOG0003041	1	1	1	3	1	1	1	2	2	2	1	1	1	1
